APP_name	Res_base	ID	ID_name	size	data	res_filename	color_num	ABMAB2_converted
APP_FILEMANAGER	38358	38369	IMG_ID_FMGR_DRIVE_SPACE_90	760	..\\..\\CUSTOMER\\IMAGES\\PLUTO240X320\\MAINLCD\\FILEMANAGER\\FM_LIPNG90.GIF	.\MtkApp\FileMgr\FileMgrRes\000_FileMgr.res	-1	N
APP_FILEMANAGER	38358	38370	IMG_ID_FMGR_DRIVE_SPACE_100	498	..\\..\\CUSTOMER\\IMAGES\\PLUTO240X320\\MAINLCD\\FILEMANAGER\\FM_LIPNG100.GIF	.\MtkApp\FileMgr\FileMgrRes\000_FileMgr.res	-1	N
APP_FILEMANAGER	38358	38371	IMG_ID_FMGR_DRIVE_MEM_CARD	152	..\\..\\CUSTOMER\\IMAGES\\PLUTO240X320\\MAINLCD\\FILEMANAGER\\FM_CARD.BMP	.\MtkApp\FileMgr\FileMgrRes\000_FileMgr.res	8	Y
APP_FILEMANAGER	38358	38372	IMG_ID_FMGR_DRIVE_PHONE	250	..\\..\\CUSTOMER\\IMAGES\\PLUTO240X320\\MAINLCD\\FILEMANAGER\\FM_PHONE.BMP	.\MtkApp\FileMgr\FileMgrRes\000_FileMgr.res	30	Y
APP_FILEMANAGER	38358	38373	IMG_ID_FMGR_ICON_FILE_TYPE_FOLDER	140	..\\..\\CUSTOMER\\IMAGES\\PLUTO240X320\\MAINLCD\\FILEMANAGER\\FM_SIFOLDER.BMP	.\MtkApp\FileMgr\FileMgrRes\000_FileMgr.res	18	Y
APP_FILEMANAGER	38358	38374	IMG_ID_FMGR_ICON_FILE_TYPE_UNKNOWN	156	..\\..\\CUSTOMER\\IMAGES\\PLUTO240X320\\MAINLCD\\FILEMANAGER\\FM_SIUNKNOWN.BMP	.\MtkApp\FileMgr\FileMgrRes\000_FileMgr.res	6	Y
APP_FILEMANAGER	38358	38375	IMG_ID_FMGR_FILE_TYPE_UNKNOWN	359	..\\..\\CUSTOMER\\IMAGES\\PLUTO240X320\\MAINLCD\\FILEMANAGER\\FM_LIUNKNOWN.GIF	.\MtkApp\FileMgr\FileMgrRes\000_FileMgr.res	-1	N
APP_FILEMANAGER	38358	38376	IMG_ID_FMGR_FILE_TYPE_FOLDER	279	..\\..\\CUSTOMER\\IMAGES\\PLUTO240X320\\MAINLCD\\FILEMANAGER\\FM_LIFOLDER.GIF	.\MtkApp\FileMgr\FileMgrRes\000_FileMgr.res	-1	N
APP_FILEMANAGER	38358	38377	IMG_ID_FMGR_TAB_CARD	132	..\\..\\CUSTOMER\\IMAGES\\PLUTO240X320\\MAINLCD\\FILEMANAGER\\FM_TAB_CARD.BMP	.\MtkApp\FileMgr\FileMgrRes\000_FileMgr.res	12	Y
APP_FILEMANAGER	38358	38378	IMG_ID_FMGR_TAB_PHONE	140	..\\..\\CUSTOMER\\IMAGES\\PLUTO240X320\\MAINLCD\\FILEMANAGER\\FM_TAB_PHONE.BMP	.\MtkApp\FileMgr\FileMgrRes\000_FileMgr.res	13	Y
APP_SETTING_NEW	39989	39990	MAIN_MENU_SETTINGS_IMAGE_NEW	1970	..\\..\\CUSTOMER\\IMAGES\\PLUTO240X320\\MAINLCD\\VUI\\LAUNCHER\\MAINMENU\\ICONS\\SETTING.PNG	.\mmi\Setting\SettingRes\AppSetting.res	286	Y
APP_PHONESETTING_NEW	40090	40092	IMG_SCR_SETTING_CAPTION	8	..\\..\\CUSTOMER\\IMAGES\\PLUTO240X320\\MAINLCD\\TITLEBAR\\TB_ST.BMP	.\mmi\Setting\SettingRes\PhoneSetting.res	-1	N
APP_NETSET	40302	40303	IMG_SETTING_NETWORK	466	..\\..\\CUSTOMER\\IMAGES\\PLUTO240X320\\MAINLCD\\TODOLIST\\ICON\\MEETING.BMP	.\mmi\Setting\SettingRes\NetSetApp.res	57	Y
APP_NETSET	40302	40304	IMG_ID_NETSET_HOME_PLMN	580	..\\..\\CUSTOMER\\IMAGES\\PLUTO240X320\\MAINLCD\\SUBMENU\\SETTINGS\\ST_HOME.BMP	.\mmi\Setting\SettingRes\NetSetApp.res	121	Y
APP_NETSET	40302	40305	IMG_ID_NETSET_UNKNOWN_PLMN	814	..\\..\\CUSTOMER\\IMAGES\\PLUTO240X320\\MAINLCD\\SUBMENU\\SETTINGS\\SB_UNKNOW.BMP	.\mmi\Setting\SettingRes\NetSetApp.res	180	Y
APP_NETSET	40302	40306	IMG_ID_NETSET_FORBIDDEN_PLMN	562	..\\..\\CUSTOMER\\IMAGES\\PLUTO240X320\\MAINLCD\\SUBMENU\\SETTINGS\\SB_OFF.BMP	.\mmi\Setting\SettingRes\NetSetApp.res	71	Y
APP_SERVICES_SAT	40778	40779	IMG_ID_SERVICE_SAT_TITLE	2342	..\\..\\CUSTOMER\\IMAGES\\PLUTO240X320\\MAINLCD\\VUI\\LAUNCHER\\MAINMENU\\ICONS\\SAT.PNG	.\mmi\SAT\SATRes\Service.res	462	Y
APP_CALCULATOR	41449	41450	MAIN_MENU_CALC_ICON	1170	..\\..\\CUSTOMER\\IMAGES\\PLUTO240X320\\MAINLCD\\VUI\\LAUNCHER\\MAINMENU\\ICONS\\CALCULATOR.PNG	.\mmi\Extra\ExtraRes\Calculator.res	134	Y
APP_CALCULATOR	41449	41452	IMG_ID_CALC_MAIN	4186	..\\..\\CUSTOMER\\IMAGES\\PLUTO240X320\\MAINLCD\\CALCULATOR\\SLIM\\MAP.PNG	.\mmi\Extra\ExtraRes\Calculator.res	316	Y
APP_CALCULATOR	41449	41453	IMG_ID_CALC_EQUAL	106	..\\..\\CUSTOMER\\IMAGES\\PLUTO240X320\\MAINLCD\\CALCULATOR\\SLIM\\EQUAL.BMP	.\mmi\Extra\ExtraRes\Calculator.res	16	Y
APP_CALCULATOR	41449	41454	IMG_ID_CALC_PLUS	162	..\\..\\CUSTOMER\\IMAGES\\PLUTO240X320\\MAINLCD\\CALCULATOR\\SLIM\\PLUS.BMP	.\mmi\Extra\ExtraRes\Calculator.res	14	Y
APP_CALCULATOR	41449	41455	IMG_ID_CALC_MULTI	252	..\\..\\CUSTOMER\\IMAGES\\PLUTO240X320\\MAINLCD\\CALCULATOR\\SLIM\\MULTI.BMP	.\mmi\Extra\ExtraRes\Calculator.res	21	Y
APP_CALCULATOR	41449	41456	IMG_ID_CALC_DIVIDE	186	..\\..\\CUSTOMER\\IMAGES\\PLUTO240X320\\MAINLCD\\CALCULATOR\\SLIM\\DIVIDE.BMP	.\mmi\Extra\ExtraRes\Calculator.res	28	Y
APP_ALARM	42218	42220	ALARM_ANIMATION_INDICATION_IMAGEID	836	..\\..\\CUSTOMER\\IMAGES\\PLUTO240X320\\MAINLCD\\ALARM\\ALARM.GIF	.\mmi\Organizer\OrganizerRes\AlarmRes\Alarm.res	-1	N
APP_ALARM	42218	42221	MAIN_MENU_ALARM_ICON	2096	..\\..\\CUSTOMER\\IMAGES\\PLUTO240X320\\MAINLCD\\VUI\\LAUNCHER\\MAINMENU\\ICONS\\ALARM.PNG	.\mmi\Organizer\OrganizerRes\AlarmRes\Alarm.res	341	Y
APP_ALARM	42218	42223	IMG_ALM_AUD_OPT	730	..\\..\\CUSTOMER\\IMAGES\\PLUTO240X320\\MAINLCD\\ALARM\\OA_AUDIO.BMP	.\mmi\Organizer\OrganizerRes\AlarmRes\Alarm.res	150	Y
APP_ORGANIZER	42412	42413	ORGANIZER_TITLE_IMAGEID	8	..\\..\\CUSTOMER\\IMAGES\\PLUTO240X320\\MAINLCD\\TITLEBAR\\TB_OR.BMP	.\mmi\Organizer\OrganizerRes\Organizer.res	-1	N
APP_CALENDAR	42463	42464	MAIN_MENU_CALENDAR_ICON	944	..\\..\\CUSTOMER\\IMAGES\\PLUTO240X320\\MAINLCD\\VUI\\LAUNCHER\\MAINMENU\\ICONS\\CALENDAR.PNG	.\mmi\Organizer\OrganizerRes\calendar.res	100	Y
APP_DIALER	43368	43369	IMG_DIAL_ICON_FOR_COSMOS_ID	1950	..\\..\\CUSTOMER\\IMAGES\\PLUTO240X320\\MAINLCD\\VUI\\LAUNCHER\\MAINMENU\\ICONS\\CALL.PNG	.\mmi\Dialer\DialerRes\Dialer.res	301	Y
APP_UCM	44017	44018	IMG_ID_UCM_CALL_STATE_ACTIVE	288	..\\..\\CUSTOMER\\IMAGES\\PLUTO240X320\\MAINLCD\\CALL\\OUTGOING\\CL_ACT.BMP	.\MMI\UCM\UcmRes\ucm.res	14	Y
APP_UCM	44017	44019	IMG_ID_UCM_CALL_STATE_HOLD	262	..\\..\\CUSTOMER\\IMAGES\\PLUTO240X320\\MAINLCD\\CALL\\OUTGOING\\CL_HOLD.BMP	.\MMI\UCM\UcmRes\ucm.res	14	Y
APP_UCM	44017	44020	IMG_ID_UCM_ACTIVE_CALL	522	..\\..\\CUSTOMER\\IMAGES\\PLUTO240X320\\MAINLCD\\CALL\\CALLCENTER\\CC_ACTIVECALL.BMP	.\MMI\UCM\UcmRes\ucm.res	75	Y
APP_SMS	44462	44469	IMG_SMS_COMMON_NOIMAGE	8	..\\..\\CUSTOMER\\IMAGES\\EMPTYIMAGE.BMP	.\mmi\messages\messagesres\SmsAppRes.res	-1	N
APP_SMS	44462	44470	IMG_SMS_ENTRY_SCRN_CAPTION	8	..\\..\\CUSTOMER\\IMAGES\\PLUTO240X320\\MAINLCD\\TITLEBAR\\TB_MG.BMP	.\mmi\messages\messagesres\SmsAppRes.res	-1	N
APP_SMS	44462	44473	IMG_NEW_MESSAGE_NOTIFICATION_MSG	8	..\\..\\CUSTOMER\\IMAGES\\EMPTYIMAGE.BMP	.\mmi\messages\messagesres\SmsAppRes.res	-1	N
APP_SMS	44462	44476	IMG_MESSAGE_READ	182	..\\..\\CUSTOMER\\IMAGES\\PLUTO240X320\\MAINLCD\\SMS\\SUBMENU\\INBOX\\SS_READ.BMP	.\mmi\messages\messagesres\SmsAppRes.res	13	Y
APP_SMS	44462	44477	IMG_MESSAGE_UNREAD	158	..\\..\\CUSTOMER\\IMAGES\\PLUTO240X320\\MAINLCD\\SMS\\SUBMENU\\INBOX\\SS_UREAD.BMP	.\mmi\messages\messagesres\SmsAppRes.res	14	Y
APP_SMS	44462	44478	IMG_MESSAGE_SENT	162	..\\..\\CUSTOMER\\IMAGES\\PLUTO240X320\\MAINLCD\\SMS\\SUBMENU\\OUTBOX\\SS_SENT.BMP	.\mmi\messages\messagesres\SmsAppRes.res	13	Y
APP_SMS	44462	44479	IMG_MESSAGE_UNSENT	326	..\\..\\CUSTOMER\\IMAGES\\PLUTO240X320\\MAINLCD\\SMS\\SUBMENU\\OUTBOX\\SS_FAILTOSENT.BMP	.\mmi\messages\messagesres\SmsAppRes.res	18	Y
APP_SMS	44462	44480	IMG_MESSAGE_SS_NCOMP	176	..\\..\\CUSTOMER\\IMAGES\\PLUTO240X320\\MAINLCD\\SMS\\SUBMENU\\INBOX\\SS_NCOMP.BMP	.\mmi\messages\messagesres\SmsAppRes.res	14	Y
APP_UNIFIEDMESSAGE	45465	45467	IMG_UM_LAUNCHER_ICON	1352	..\\..\\CUSTOMER\\IMAGES\\PLUTO240X320\\MAINLCD\\VUI\\LAUNCHER\\MAINMENU\\ICONS\\MESSAGE.PNG	.\MMI\UnifiedMessage\UnifiedMessageRes\UnifiedMessage.res	205	Y
APP_UNIFIEDMESSAGE	45465	45468	IMG_UM_MAIN_ID	160	..\\..\\CUSTOMER\\IMAGES\\PLUTO240X320\\MAINLCD\\SUBMENU\\UNIMESSAGE\\UNI_MG.BMP	.\MMI\UnifiedMessage\UnifiedMessageRes\UnifiedMessage.res	13	Y
APP_UNIFIEDMESSAGE	45465	45476	IMG_UM_ENTRY_SCRN_CAPTION	8	..\\..\\CUSTOMER\\IMAGES\\EMPTYIMAGE.BMP	.\MMI\UnifiedMessage\UnifiedMessageRes\UnifiedMessage.res	-1	N
APP_MAINMENU	46018	46019	MAIN_MENU_TITLE_ICON	8	..\\..\\CUSTOMER\\IMAGES\\EMPTYIMAGE.BMP	.\MMI\MainMenu\MainMenuRes\MainMenuRes.res	-1	N
APP_MAINMENU	46018	46020	MAIN_MENU_ICON_IMGBASE	8	..\\..\\CUSTOMER\\IMAGES\\EMPTYIMAGE.BMP	.\MMI\MainMenu\MainMenuRes\MainMenuRes.res	-1	N
APP_MAINMENU	46018	46021	MAIN_MENU_PHONEBOOK_ICON	8	..\\..\\CUSTOMER\\IMAGES\\EMPTYIMAGE.BMP	.\MMI\MainMenu\MainMenuRes\MainMenuRes.res	-1	N
APP_MAINMENU	46018	46022	MAIN_MENU_MESSAGES_ICON	8	..\\..\\CUSTOMER\\IMAGES\\EMPTYIMAGE.BMP	.\MMI\MainMenu\MainMenuRes\MainMenuRes.res	-1	N
APP_MAINMENU	46018	46023	MAIN_MENU_FUNANDGAMES_ICON	8	..\\..\\CUSTOMER\\IMAGES\\EMPTYIMAGE.BMP	.\MMI\MainMenu\MainMenuRes\MainMenuRes.res	-1	N
APP_MAINMENU	46018	46024	MAIN_MENU_ORGANIZER_ICON	8	..\\..\\CUSTOMER\\IMAGES\\EMPTYIMAGE.BMP	.\MMI\MainMenu\MainMenuRes\MainMenuRes.res	-1	N
APP_MAINMENU	46018	46025	MAIN_MENU_SETTINGS_ICON	8	..\\..\\CUSTOMER\\IMAGES\\EMPTYIMAGE.BMP	.\MMI\MainMenu\MainMenuRes\MainMenuRes.res	-1	N
APP_MAINMENU	46018	46026	MAIN_MENU_SERVICES_ICON	8	..\\..\\CUSTOMER\\IMAGES\\EMPTYIMAGE.BMP	.\MMI\MainMenu\MainMenuRes\MainMenuRes.res	-1	N
APP_MAINMENU	46018	46027	MAIN_MENU_PROFILES_ICON	8	..\\..\\CUSTOMER\\IMAGES\\EMPTYIMAGE.BMP	.\MMI\MainMenu\MainMenuRes\MainMenuRes.res	-1	N
APP_MAINMENU	46018	46028	MAIN_MENU_CALL_LOG_ICON	8	..\\..\\CUSTOMER\\IMAGES\\EMPTYIMAGE.BMP	.\MMI\MainMenu\MainMenuRes\MainMenuRes.res	-1	N
APP_MAINMENU	46018	46029	MAIN_MENU_MULTIMEDIA_ICON	8	..\\..\\CUSTOMER\\IMAGES\\EMPTYIMAGE.BMP	.\MMI\MainMenu\MainMenuRes\MainMenuRes.res	-1	N
APP_MAINMENU	46018	46030	MAIN_MENU_FILEMNGR_ICON	8	..\\..\\CUSTOMER\\IMAGES\\EMPTYIMAGE.BMP	.\MMI\MainMenu\MainMenuRes\MainMenuRes.res	-1	N
APP_MAINMENU	46018	46031	MAIN_MENU_EXTRA_ICON	8	..\\..\\CUSTOMER\\IMAGES\\EMPTYIMAGE.BMP	.\MMI\MainMenu\MainMenuRes\MainMenuRes.res	-1	N
APP_MAINMENU	46018	46032	MAIN_MENU_TOOLS_ICON	8	..\\..\\CUSTOMER\\IMAGES\\EMPTYIMAGE.BMP	.\MMI\MainMenu\MainMenuRes\MainMenuRes.res	-1	N
APP_MAINMENU	46018	46034	MAIN_MENU_TITLE_ICON_BASE	8	..\\..\\CUSTOMER\\IMAGES\\EMPTYIMAGE.BMP	.\MMI\MainMenu\MainMenuRes\MainMenuRes.res	-1	N
APP_MAINMENU	46018	46035	MAIN_MENU_TITLE_PHONEBOOK_ICON	8	..\\..\\CUSTOMER\\IMAGES\\EMPTYIMAGE.BMP	.\MMI\MainMenu\MainMenuRes\MainMenuRes.res	-1	N
APP_MAINMENU	46018	46036	MAIN_MENU_TITLE_MESSAGES_ICON	8	..\\..\\CUSTOMER\\IMAGES\\EMPTYIMAGE.BMP	.\MMI\MainMenu\MainMenuRes\MainMenuRes.res	-1	N
APP_MAINMENU	46018	46037	MAIN_MENU_TITLE_FUNANDGAMES_ICON	8	..\\..\\CUSTOMER\\IMAGES\\EMPTYIMAGE.BMP	.\MMI\MainMenu\MainMenuRes\MainMenuRes.res	-1	N
APP_MAINMENU	46018	46038	MAIN_MENU_TITLE_MRE_ICON	8	..\\..\\CUSTOMER\\IMAGES\\EMPTYIMAGE.BMP	.\MMI\MainMenu\MainMenuRes\MainMenuRes.res	-1	N
APP_MAINMENU	46018	46039	MAIN_MENU_TITLE_ORGANIZER_ICON	8	..\\..\\CUSTOMER\\IMAGES\\EMPTYIMAGE.BMP	.\MMI\MainMenu\MainMenuRes\MainMenuRes.res	-1	N
APP_MAINMENU	46018	46040	MAIN_MENU_TITLE_SETTINGS_ICON	8	..\\..\\CUSTOMER\\IMAGES\\EMPTYIMAGE.BMP	.\MMI\MainMenu\MainMenuRes\MainMenuRes.res	-1	N
APP_MAINMENU	46018	46041	MAIN_MENU_TITLE_PROFILES_ICON	8	..\\..\\CUSTOMER\\IMAGES\\EMPTYIMAGE.BMP	.\MMI\MainMenu\MainMenuRes\MainMenuRes.res	-1	N
APP_MAINMENU	46018	46042	MAIN_MENU_TITLE_WLAN_ICON	8	..\\..\\CUSTOMER\\IMAGES\\EMPTYIMAGE.BMP	.\MMI\MainMenu\MainMenuRes\MainMenuRes.res	-1	N
APP_MAINMENU	46018	46043	MAIN_MENU_TITLE_SHORTCUTS_ICON	8	..\\..\\CUSTOMER\\IMAGES\\EMPTYIMAGE.BMP	.\MMI\MainMenu\MainMenuRes\MainMenuRes.res	-1	N
APP_MAINMENU	46018	46044	MAIN_MENU_TITLE_SERVICES_ICON	8	..\\..\\CUSTOMER\\IMAGES\\EMPTYIMAGE.BMP	.\MMI\MainMenu\MainMenuRes\MainMenuRes.res	-1	N
APP_MAINMENU	46018	46045	MAIN_MENU_TITLE_CALL_LOG_ICON	8	..\\..\\CUSTOMER\\IMAGES\\EMPTYIMAGE.BMP	.\MMI\MainMenu\MainMenuRes\MainMenuRes.res	-1	N
APP_MAINMENU	46018	46046	MAIN_MENU_TITLE_MULTIMEDIA_ICON	8	..\\..\\CUSTOMER\\IMAGES\\EMPTYIMAGE.BMP	.\MMI\MainMenu\MainMenuRes\MainMenuRes.res	-1	N
APP_MAINMENU	46018	46047	MAIN_MENU_TITLE_FILE_MNGR_ICON	8	..\\..\\CUSTOMER\\IMAGES\\EMPTYIMAGE.BMP	.\MMI\MainMenu\MainMenuRes\MainMenuRes.res	-1	N
APP_MAINMENU	46018	46048	MAIN_MENU_TITLE_EXTRA_APP_ICON	8	..\\..\\CUSTOMER\\IMAGES\\EMPTYIMAGE.BMP	.\MMI\MainMenu\MainMenuRes\MainMenuRes.res	-1	N
APP_MAINMENU	46018	46049	MAIN_MENU_TITLE_TOOLS_ICON	8	..\\..\\CUSTOMER\\IMAGES\\EMPTYIMAGE.BMP	.\MMI\MainMenu\MainMenuRes\MainMenuRes.res	-1	N
APP_MAINMENU	46018	46050	MAIN_MENU_BADGE_BG_IMAGE	130	..\\..\\CUSTOMER\\IMAGES\\PLUTO240X320\\MAINLCD\\VUI\\LAUNCHER\\MAINMENU\\FONT_BG.9SLICE.PNG	.\MMI\MainMenu\MainMenuRes\MainMenuRes.res	13	Y
APP_PHONEBOOK	8191	8192	IMG_ID_PHB_APP_LAUNCH	1394	..\\..\\CUSTOMER\\IMAGES\\PLUTO240X320\\MAINLCD\\VUI\\LAUNCHER\\MAINMENU\\ICONS\\CONTACT.PNG	.\mmi\PhoneBook\PhoneBookRes\phonebook.res	242	Y
APP_PHONEBOOK	8191	8193	IMG_ID_PHB_CSK_ADD	132	..\\..\\CUSTOMER\\IMAGES\\PLUTO240X320\\MAINLCD\\PHONEBOOK\\PHB_CSK_ADD.BMP	.\mmi\PhoneBook\PhoneBookRes\phonebook.res	13	Y
APP_PHONEBOOK	8191	8194	IMG_ID_PHB_CSK_EDIT	168	..\\..\\CUSTOMER\\IMAGES\\PLUTO240X320\\MAINLCD\\PHONEBOOK\\PHB_CSK_EDIT.BMP	.\mmi\PhoneBook\PhoneBookRes\phonebook.res	14	Y
APP_PHONEBOOK	8191	8195	IMG_ID_PHB_CSK_MARK	88	..\\..\\CUSTOMER\\IMAGES\\PLUTO240X320\\MAINLCD\\PHONEBOOK\\PHB_CSK_MARK.BMP	.\mmi\PhoneBook\PhoneBookRes\phonebook.res	3	Y
APP_PHONEBOOK	8191	8196	IMG_SCR_PBOOK_CAPTION	8	..\\..\\CUSTOMER\\IMAGES\\PLUTO240X320\\MAINLCD\\TITLEBAR\\TB_PB.BMP	.\mmi\PhoneBook\PhoneBookRes\phonebook.res	-1	N
APP_PHONEBOOK	8191	8198	IMG_NAME	192	..\\..\\CUSTOMER\\IMAGES\\PLUTO240X320\\MAINLCD\\PHONEBOOK\\PBVIEW\\PV_NAME.BMP	.\mmi\PhoneBook\PhoneBookRes\phonebook.res	23	Y
APP_PHONEBOOK	8191	8199	IMG_MOBILE_NUMBER	290	..\\..\\CUSTOMER\\IMAGES\\PLUTO240X320\\MAINLCD\\PHONEBOOK\\PBVIEW\\PV_PHONE.BMP	.\mmi\PhoneBook\PhoneBookRes\phonebook.res	24	Y
APP_PHONEBOOK	8191	8200	IMG_MORE_DETAILS	346	..\\..\\CUSTOMER\\IMAGES\\PLUTO240X320\\MAINLCD\\PHONEBOOK\\PBVIEW\\PV_MORE.BMP	.\mmi\PhoneBook\PhoneBookRes\phonebook.res	47	Y
APP_PHONEBOOK	8191	8201	IMG_ID_PHB_NEW_NUMBER	394	..\\..\\CUSTOMER\\IMAGES\\PLUTO240X320\\MAINLCD\\PHONEBOOK\\PBVIEW\\PV_NEW_NUMBER.BMP	.\mmi\PhoneBook\PhoneBookRes\phonebook.res	38	Y
APP_PHONEBOOK	8191	8202	IMG_PICTURE	298	..\\..\\CUSTOMER\\IMAGES\\PLUTO240X320\\MAINLCD\\PHONEBOOK\\PBVIEW\\PV_PIC.BMP	.\mmi\PhoneBook\PhoneBookRes\phonebook.res	24	Y
APP_PHONEBOOK	8191	8203	IMG_RING_TONE	328	..\\..\\CUSTOMER\\IMAGES\\PLUTO240X320\\MAINLCD\\PHONEBOOK\\PBVIEW\\PV_RING.BMP	.\mmi\PhoneBook\PhoneBookRes\phonebook.res	22	Y
APP_PHONEBOOK	8191	8204	IMG_STORAGE_SIM	214	..\\..\\CUSTOMER\\IMAGES\\PLUTO240X320\\MAINLCD\\PHONEBOOK\\PBVIEW\\PV_INSIM.BMP	.\mmi\PhoneBook\PhoneBookRes\phonebook.res	24	Y
APP_PHONEBOOK	8191	8205	IMG_STORAGE_HANDSET	222	..\\..\\CUSTOMER\\IMAGES\\PLUTO240X320\\MAINLCD\\PHONEBOOK\\PBVIEW\\PV_INPH.BMP	.\mmi\PhoneBook\PhoneBookRes\phonebook.res	21	Y
SRV_STATUS_ICONS	5473	5474	IMG_SI_SIGNAL_STRENGTH	482	..\\..\\CUSTOMER\\IMAGES\\PLUTO240X320\\MAINLCD\\IDLESCREEN\\STATUSICONS\\SIGNAL\\SI_SIG	..\Plutommi\Framework\GUI\GUI_Res\Status_icon_bar.res	6	Y
SRV_STATUS_ICONS	5473	5475	IMG_SI_LINE_L1	292	..\\..\\CUSTOMER\\IMAGES\\PLUTO240X320\\MAINLCD\\IDLESCREEN\\STATUSICONS\\SI_L1.BMP	..\Plutommi\Framework\GUI\GUI_Res\Status_icon_bar.res	46	Y
SRV_STATUS_ICONS	5473	5476	IMG_SI_LINE_L2	292	..\\..\\CUSTOMER\\IMAGES\\PLUTO240X320\\MAINLCD\\IDLESCREEN\\STATUSICONS\\SI_L2.BMP	..\Plutommi\Framework\GUI\GUI_Res\Status_icon_bar.res	46	Y
SRV_STATUS_ICONS	5473	5477	IMG_SI_BATTERY_STRENGTH	724	..\\..\\CUSTOMER\\IMAGES\\PLUTO240X320\\MAINLCD\\IDLESCREEN\\STATUSICONS\\BATTERY\\SI_BAT	..\Plutommi\Framework\GUI\GUI_Res\Status_icon_bar.res	14	Y
SRV_STATUS_ICONS	5473	5478	IMG_SI_KEYPAD_LOCK	302	..\\..\\CUSTOMER\\IMAGES\\PLUTO240X320\\MAINLCD\\IDLESCREEN\\STATUSICONS\\SI_LOCK.BMP	..\Plutommi\Framework\GUI\GUI_Res\Status_icon_bar.res	57	Y
SRV_STATUS_ICONS	5473	5479	IMG_SI_VIBRATE	308	..\\..\\CUSTOMER\\IMAGES\\PLUTO240X320\\MAINLCD\\IDLESCREEN\\STATUSICONS\\SI_VIB.BMP	..\Plutommi\Framework\GUI\GUI_Res\Status_icon_bar.res	54	Y
SRV_STATUS_ICONS	5473	5480	IMG_SI_SILENT	270	..\\..\\CUSTOMER\\IMAGES\\PLUTO240X320\\MAINLCD\\IDLESCREEN\\STATUSICONS\\SI_SILENT.BMP	..\Plutommi\Framework\GUI\GUI_Res\Status_icon_bar.res	35	Y
SRV_STATUS_ICONS	5473	5481	IMG_SI_RING	266	..\\..\\CUSTOMER\\IMAGES\\PLUTO240X320\\MAINLCD\\IDLESCREEN\\STATUSICONS\\SI_RING.BMP	..\Plutommi\Framework\GUI\GUI_Res\Status_icon_bar.res	33	Y
SRV_STATUS_ICONS	5473	5482	IMG_SI_VIBRATE_AND_RING	232	..\\..\\CUSTOMER\\IMAGES\\PLUTO240X320\\MAINLCD\\IDLESCREEN\\STATUSICONS\\SI_VR.BMP	..\Plutommi\Framework\GUI\GUI_Res\Status_icon_bar.res	31	Y
SRV_STATUS_ICONS	5473	5483	IMG_SI_VIBRATE_THEN_RING	268	..\\..\\CUSTOMER\\IMAGES\\PLUTO240X320\\MAINLCD\\IDLESCREEN\\STATUSICONS\\SI_VTR.BMP	..\Plutommi\Framework\GUI\GUI_Res\Status_icon_bar.res	34	Y
SRV_STATUS_ICONS	5473	5484	IMG_SI_ALARM_ACTIVATED	378	..\\..\\CUSTOMER\\IMAGES\\PLUTO240X320\\MAINLCD\\IDLESCREEN\\STATUSICONS\\SI_ALARM.BMP	..\Plutommi\Framework\GUI\GUI_Res\Status_icon_bar.res	67	Y
SRV_STATUS_ICONS	5473	5485	IMG_SI_ROAMING_INDICATOR	298	..\\..\\CUSTOMER\\IMAGES\\PLUTO240X320\\MAINLCD\\IDLESCREEN\\STATUSICONS\\SI_RM.BMP	..\Plutommi\Framework\GUI\GUI_Res\Status_icon_bar.res	49	Y
SRV_STATUS_ICONS	5473	5486	IMG_SI_MISSED_CALL_INDICATOR	272	..\\..\\CUSTOMER\\IMAGES\\PLUTO240X320\\MAINLCD\\IDLESCREEN\\STATUSICONS\\SI_MCA.BMP	..\Plutommi\Framework\GUI\GUI_Res\Status_icon_bar.res	36	Y
SRV_STATUS_ICONS	5473	5487	IMG_SI_EARPHONE_INDICATOR	274	..\\..\\CUSTOMER\\IMAGES\\PLUTO240X320\\MAINLCD\\IDLESCREEN\\STATUSICONS\\SI_EAR.BMP	..\Plutommi\Framework\GUI\GUI_Res\Status_icon_bar.res	37	Y
SRV_STATUS_ICONS	5473	5488	IMG_SI_USB	142	..\\..\\CUSTOMER\\IMAGES\\PLUTO240X320\\MAINLCD\\IDLESCREEN\\STATUSICONS\\SI_USB.BMP	..\Plutommi\Framework\GUI\GUI_Res\Status_icon_bar.res	14	Y
SRV_STATUS_ICONS	5473	5489	IMG_SI_UNREAD_VOICE	316	..\\..\\CUSTOMER\\IMAGES\\PLUTO240X320\\MAINLCD\\IDLESCREEN\\STATUSICONS\\SI_VOML.BMP	..\Plutommi\Framework\GUI\GUI_Res\Status_icon_bar.res	52	Y
SRV_STATUS_ICONS	5473	5490	IMG_SI_UNREAD_FAX	384	..\\..\\CUSTOMER\\IMAGES\\PLUTO240X320\\MAINLCD\\IDLESCREEN\\STATUSICONS\\SI_FM.BMP	..\Plutommi\Framework\GUI\GUI_Res\Status_icon_bar.res	70	Y
SRV_STATUS_ICONS	5473	5491	IMG_SI_UNREAD_EMAIL_MSG	284	..\\..\\CUSTOMER\\IMAGES\\PLUTO240X320\\MAINLCD\\IDLESCREEN\\STATUSICONS\\SI_EM.BMP	..\Plutommi\Framework\GUI\GUI_Res\Status_icon_bar.res	42	Y
